"Id","SalePrice"
2858,205790.889685348
2859,138005.124618128
2860,178039.946362907
2861,135970.869360195
2862,244921.674957211
2863,146279.821874306
2864,236048.43003592
2865,176337.785761053
2866,195358.507913016
2867,129675.222595596
2868,125070.422247125
2869,125011.78591351
2870,150886.122930476
2871,120203.750510736
2872,101267.803654263
2873,129616.594535625
2874,141708.581796803
2875,138581.659560876
2876,183560.871387998
2877,133421.873110955
2878,159917.945019084
2879,162093.484797112
2880,127481.797801421
2881,145744.762108012
2882,161699.663408045
2883,203252.135147636
2884,181706.612546893
2885,155765.690724051
2886,246454.17254147
2887,113058.151715325
2888,137217.932890055
2889,108536.730936314
2890,108927.815441528
2891,167191.287733873
2892,108979.439248034
2893,116965.140253983
2894,126027.785321279
2895,309414.130840461
2896,279608.099890697
2897,189654.75378615
2898,121757.744282406
2899,197004.788911237
2900,149691.095777048
2901,199252.410834597
2902,197050.491172169
2903,276608.337234455
2904,299533.691272481
2905,124558.197391508
2906,201309.183118105
2907,167330.06486722
2908,124820.166993131
2909,123514.841429064
2910,116016.590350727
2911,124499.751549523
2912,171178.254674646
2913,127113.335855515
2914,110430.794221631
2915,111306.855316617
2916,124815.478741227
2917,149555.943587638
2918,125899.27993082
2919,200314.741286315
